umap_x,umap_y,domain,sample_idx,protected,method
15.431497,1.10433,BRFSS,116803,,DANN_BRFSS
-3.1886837,1.4249278,BRFSS,18464,,DANN_BRFSS
-3.388113,6.8533144,BRFSS,335091,,DANN_BRFSS
7.847339,10.260411,BRFSS,427126,,DANN_BRFSS
8.141091,5.5023947,BRFSS,420612,,DANN_BRFSS
17.153997,-10.054479,BRFSS,42380,,DANN_BRFSS
-3.8912435,5.6984076,BRFSS,431877,,DANN_BRFSS
-3.5061507,8.056488,BRFSS,358211,,DANN_BRFSS
18.234516,-7.5900416,BRFSS,182600,,DANN_BRFSS
-2.369682,11.207297,BRFSS,75667,,DANN_BRFSS
7.794965,6.0577884,BRFSS,33085,,DANN_BRFSS
10.76604,12.433647,BRFSS,37119,,DANN_BRFSS
3.658314,11.617848,BRFSS,130872,,DANN_BRFSS
5.1657476,10.887274,BRFSS,176575,,DANN_BRFSS
12.843523,4.4129667,BRFSS,171192,,DANN_BRFSS
10.28824,2.767813,BRFSS,67768,,DANN_BRFSS
-1.5635602,6.789176,BRFSS,158422,,DANN_BRFSS
2.374626,11.668381,BRFSS,379596,,DANN_BRFSS
10.780918,3.0904465,BRFSS,358534,,DANN_BRFSS
4.3944044,14.282512,BRFSS,435718,,DANN_BRFSS
22.068914,-5.6736264,BRFSS,96669,,DANN_BRFSS
2.2647357,11.261019,BRFSS,270082,,DANN_BRFSS
3.1203516,10.079852,BRFSS,254466,,DANN_BRFSS
8.336717,0.4151173,BRFSS,344057,,DANN_BRFSS
11.376902,-2.595404,BRFSS,51166,,DANN_BRFSS
9.571163,3.1494453,BRFSS,254691,,DANN_BRFSS
-1.9951224,11.550769,BRFSS,78773,,DANN_BRFSS
9.393033,16.292385,BRFSS,89747,,DANN_BRFSS
9.21235,17.074152,BRFSS,233376,,DANN_BRFSS
9.6620455,3.2489758,BRFSS,278080,,DANN_BRFSS
-4.506878,3.745456,BRFSS,33431,,DANN_BRFSS
11.703984,5.2705965,BRFSS,333597,,DANN_BRFSS
-1.9959563,9.879898,BRFSS,179002,,DANN_BRFSS
-1.4776856,1.0894464,BRFSS,300083,,DANN_BRFSS
-3.6596112,4.0418205,BRFSS,330325,,DANN_BRFSS
5.6130753,13.127961,BRFSS,97971,,DANN_BRFSS
-3.929847,5.3399057,BRFSS,273973,,DANN_BRFSS
7.788516,6.1000433,BRFSS,279787,,DANN_BRFSS
4.945983,11.682089,BRFSS,298114,,DANN_BRFSS
-1.5611427,9.47447,BRFSS,117871,,DANN_BRFSS
3.4803329,13.069085,BRFSS,284273,,DANN_BRFSS
10.317596,2.7667074,BRFSS,222055,,DANN_BRFSS
-4.3124647,-8.505774,PIMA,765,Pima Indian,DANN_BRFSS
