umap_x,umap_y,domain,sample_idx,protected,method
0.9118669,1.8443451,BRFSS,85276,,Raw
2.092398,6.464193,BRFSS,171634,,Raw
-3.9006782,15.126146,BRFSS,263597,,Raw
3.592167,-0.47511354,BRFSS,81805,,Raw
5.176899,7.8605638,BRFSS,46063,,Raw
16.15388,-4.2756753,BRFSS,105304,,Raw
12.212174,7.7182627,BRFSS,39188,,Raw
3.2899373,26.81831,BRFSS,243476,,Raw
16.812214,4.149265,BRFSS,46159,,Raw
2.843436,7.737508,BRFSS,339299,,Raw
4.020448,3.1724455,BRFSS,439356,,Raw
2.9925706,6.9311185,BRFSS,14799,,Raw
10.905026,9.081805,BRFSS,229370,,Raw
5.0354137,28.864813,BRFSS,130627,,Raw
18.034891,2.2866688,BRFSS,38939,,Raw
4.6094675,0.64263266,BRFSS,403596,,Raw
5.403252,29.128725,BRFSS,403714,,Raw
16.964306,-0.40125415,BRFSS,382980,,Raw
-11.377608,-1.5869514,NHANES,3512,Non-Hispanic White,Raw
1.5402416,0.70542264,BRFSS,179061,,Raw
10.280035,9.367299,BRFSS,142789,,Raw
0.83320343,-8.231547,BRFSS,406034,,Raw
15.937182,0.06674232,BRFSS,63941,,Raw
2.5946913,0.9941167,BRFSS,186948,,Raw
4.9189925,3.6131372,BRFSS,260454,,Raw
16.96481,3.089761,BRFSS,198835,,Raw
1.6018527,0.28941214,BRFSS,262929,,Raw
15.335851,0.082575284,BRFSS,71737,,Raw
17.888693,0.04741974,BRFSS,245609,,Raw
3.482188,26.087675,BRFSS,192029,,Raw
-0.7403046,2.0986311,BRFSS,10033,,Raw
7.056205,0.7564059,BRFSS,244581,,Raw
14.945343,4.988986,BRFSS,232489,,Raw
0.35936156,-7.474037,BRFSS,244408,,Raw
4.8923254,5.0596957,BRFSS,23510,,Raw
7.27235,3.4473438,BRFSS,237902,,Raw
-0.75569856,1.8723594,BRFSS,377612,,Raw
0.58525133,0.6935673,BRFSS,113203,,Raw
16.820543,4.1499934,BRFSS,84408,,Raw
5.280684,29.051542,BRFSS,418985,,Raw
9.816894,3.000836,BRFSS,397574,,Raw
1.1260287,-0.43575183,BRFSS,190221,,Raw
7.99604,3.5085456,BRFSS,162590,,Raw
9.984488,6.4075723,BRFSS,378675,,Raw
4.8177524,6.0610695,BRFSS,184527,,Raw
2.5677128,0.9884687,BRFSS,95712,,Raw
2.071969,6.0834665,BRFSS,339283,,Raw
-11.371297,-1.5932446,NHANES,5112,Non-Hispanic Asian,Raw
5.115274,1.4653962,BRFSS,206624,,Raw
-11.371791,-1.5928044,NHANES,9486,Non-Hispanic White,Raw
0.48181504,0.75234747,BRFSS,260043,,Raw
