umap_x,umap_y,domain,sample_idx,protected,method
16.443586,8.85751,BRFSS,235905,,CORAL_NHANES
17.194155,0.03497088,BRFSS,130053,,CORAL_NHANES
11.3289995,-3.535122,BRFSS,358875,,CORAL_NHANES
13.240402,3.4745598,BRFSS,122608,,CORAL_NHANES
-7.3541617,2.9436085,BRFSS,291857,,CORAL_NHANES
10.701212,-3.8364966,BRFSS,115641,,CORAL_NHANES
15.861281,11.029219,BRFSS,39789,,CORAL_NHANES
7.006509,-1.1683166,BRFSS,251968,,CORAL_NHANES
8.171092,-3.4165342,BRFSS,70354,,CORAL_NHANES
15.035306,1.8062367,BRFSS,204940,,CORAL_NHANES
-12.298909,18.463392,BRFSS,120875,,CORAL_NHANES
-12.198018,18.380047,BRFSS,296877,,CORAL_NHANES
15.559782,9.153669,BRFSS,45370,,CORAL_NHANES
16.192486,10.612833,BRFSS,401128,,CORAL_NHANES
11.807706,-0.060531337,BRFSS,326273,,CORAL_NHANES
13.129592,3.9095492,BRFSS,16670,,CORAL_NHANES
4.9924755,3.9669394,BRFSS,166693,,CORAL_NHANES
-7.1135592,4.482255,BRFSS,310854,,CORAL_NHANES
1.0150013,7.4531546,BRFSS,171380,,CORAL_NHANES
12.676079,8.99689,BRFSS,347820,,CORAL_NHANES
17.007915,10.0068655,BRFSS,442228,,CORAL_NHANES
8.616153,-2.2276056,BRFSS,180833,,CORAL_NHANES
15.04774,4.001069,BRFSS,267125,,CORAL_NHANES
17.246248,9.120122,BRFSS,355528,,CORAL_NHANES
7.0319467,-1.0702027,BRFSS,128429,,CORAL_NHANES
4.33148,1.4036511,BRFSS,202081,,CORAL_NHANES
10.044464,-2.107461,BRFSS,308839,,CORAL_NHANES
14.11631,6.744993,BRFSS,214354,,CORAL_NHANES
16.864653,6.285968,BRFSS,118821,,CORAL_NHANES
1.6957719,-1.2023752,BRFSS,121715,,CORAL_NHANES
10.080422,-2.623776,BRFSS,398145,,CORAL_NHANES
2.7994766,3.7356787,BRFSS,377284,,CORAL_NHANES
2.243789,12.536785,BRFSS,410403,,CORAL_NHANES
11.050704,-3.3760712,BRFSS,185370,,CORAL_NHANES
15.422492,1.3963383,BRFSS,323153,,CORAL_NHANES
0.28247762,5.334078,BRFSS,320710,,CORAL_NHANES
3.1830585,13.296163,BRFSS,445364,,CORAL_NHANES
2.2152538,-0.5840139,BRFSS,64622,,CORAL_NHANES
11.721158,2.3249364,BRFSS,315848,,CORAL_NHANES
14.779005,11.785751,BRFSS,370658,,CORAL_NHANES
9.7459135,-1.3482578,BRFSS,200824,,CORAL_NHANES
3.300369,5.457985,BRFSS,255120,,CORAL_NHANES
1.1861439,5.0766506,BRFSS,345696,,CORAL_NHANES
4.3642583,9.262133,BRFSS,196256,,CORAL_NHANES
15.9742,7.408148,BRFSS,45036,,CORAL_NHANES
14.211827,9.694332,BRFSS,318072,,CORAL_NHANES
12.084068,-1.5061392,BRFSS,414429,,CORAL_NHANES
14.586318,12.187552,BRFSS,229599,,CORAL_NHANES
9.134033,-4.887629,BRFSS,50168,,CORAL_NHANES
1.1599119,5.108809,BRFSS,97196,,CORAL_NHANES
-1.8533882,14.600744,BRFSS,117304,,CORAL_NHANES
4.679725,-1.8439025,BRFSS,232290,,CORAL_NHANES
15.837461,12.80468,BRFSS,407917,,CORAL_NHANES
11.545151,3.0794904,BRFSS,133022,,CORAL_NHANES
16.734896,10.419468,BRFSS,250261,,CORAL_NHANES
1.76765,1.0794717,BRFSS,449005,,CORAL_NHANES
5.19726,2.834079,BRFSS,167730,,CORAL_NHANES
-7.079015,4.4137955,BRFSS,284397,,CORAL_NHANES
2.4308228,-0.27658558,BRFSS,227010,,CORAL_NHANES
17.282063,2.3984694,BRFSS,258004,,CORAL_NHANES
7.2856193,-0.7063726,BRFSS,89301,,CORAL_NHANES
-11.299385,17.74417,BRFSS,273203,,CORAL_NHANES
12.502911,9.107037,BRFSS,381562,,CORAL_NHANES
7.7509913,-2.727447,BRFSS,153507,,CORAL_NHANES
13.755298,8.553195,BRFSS,155156,,CORAL_NHANES
17.238886,5.2944527,BRFSS,353289,,CORAL_NHANES
-8.517766,2.328109,BRFSS,77560,,CORAL_NHANES
3.5888615,0.4338332,NHANES,1829,Mexican American,CORAL_NHANES
-7.0643597,4.331692,BRFSS,27327,,CORAL_NHANES
12.91101,9.315591,BRFSS,412904,,CORAL_NHANES
-3.561098,12.8104105,BRFSS,220802,,CORAL_NHANES
8.255451,-3.2176878,BRFSS,129755,,CORAL_NHANES
7.8014016,-1.0509171,BRFSS,336882,,CORAL_NHANES
7.880521,-1.741814,BRFSS,135402,,CORAL_NHANES
4.6766963,3.3096354,BRFSS,430979,,CORAL_NHANES
2.4312153,-0.28433168,BRFSS,286801,,CORAL_NHANES
4.6205654,7.3080306,BRFSS,293559,,CORAL_NHANES
6.954038,1.7514002,BRFSS,435103,,CORAL_NHANES
12.504104,-1.26675,BRFSS,136581,,CORAL_NHANES
14.4179325,10.575533,BRFSS,305890,,CORAL_NHANES
4.4027805,1.4580154,BRFSS,333459,,CORAL_NHANES
15.559497,13.460218,BRFSS,424969,,CORAL_NHANES
15.329952,6.7182183,BRFSS,444849,,CORAL_NHANES
10.029358,-2.0337298,BRFSS,77772,,CORAL_NHANES
14.06408,6.925303,BRFSS,151958,,CORAL_NHANES
1.3531649,1.6362725,BRFSS,237226,,CORAL_NHANES
0.018831441,7.1094155,BRFSS,303163,,CORAL_NHANES
15.323535,1.1457204,BRFSS,11579,,CORAL_NHANES
15.8518,10.004808,BRFSS,42200,,CORAL_NHANES
6.9924154,-1.1953146,BRFSS,413688,,CORAL_NHANES
17.720604,1.5219212,BRFSS,73795,,CORAL_NHANES
8.223459,-3.3033404,BRFSS,101696,,CORAL_NHANES
-7.569478,2.6202877,BRFSS,424695,,CORAL_NHANES
15.325083,6.79396,BRFSS,393042,,CORAL_NHANES
4.546675,8.308419,BRFSS,116763,,CORAL_NHANES
15.406356,2.359115,BRFSS,139097,,CORAL_NHANES
7.424881,-3.787293,BRFSS,371965,,CORAL_NHANES
4.681393,-1.8436981,BRFSS,103358,,CORAL_NHANES
-1.1488241,14.546229,BRFSS,289793,,CORAL_NHANES
